Terrain_Type,Timestamp,Weather_Condition,Irradiance_W_m2,Panel_Bus_Voltage,Shunt_Current,Temperature_Ambient,Temperature_Panel,Humidity_Relative,Atm_Pressure,Altitude_Approx,Panel_Tilt_Angle_Z,Dust_Density_g_m2,RGB_Red,RGB_Green,RGB_Blue,Motion_Detected,Current_Predicted,Voltage_Predicted,Power_Predicted,Efficiency_Predicted,Efficiency_Drop_Percent,Ideal_Max_Power,Heat_Dissipation_C,Root_Cause_Class,Recommended_Action
Coastal,2025-01-18 23:00:00,,203.92870086945715,0.0,0.0,0.0,0.0,87.1608532975635,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,1.9410504264683093,28.366148519813837,55.06012468164805,17.9411441372368,11.448447543821406,61.17861026083714,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-19 00:00:00,,764.4216687071496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.043144617066584,0.3862694354319913,0.27104691993303875,0.21891689974762416,Stable,5.024039710452254,20.42598113485108,102.62094034644042,8.94196879861379,55.445448060165894,229.32650061214488,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-19 01:00:00,,582.0210487074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.509396013447636,28.6220294819228,157.6900951244862,18.0416932276492,10.202491594509521,174.60631461222656,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-19 02:00:00,,673.5661288711257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.4747723260948495,28.919087060452142,187.24450459494318,18.514327774636577,7.793050002263813,202.06983866133768,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-19 03:00:00,,218.28835737412015,0.0,0.0,0.0,0.0,88.54916763285732,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,2.0995837508698876,28.158812957753437,59.12178612988355,18.00119648282056,11.077016061083,65.48650721223605,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-19 04:00:00,,714.4557930768577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.901256724161131,27.114465761193188,187.12388915647125,17.444461118224183,13.101735002908278,214.3367379230573,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-19 05:00:00,,803.5129201931478,0.0,0.0,0.0,0.0,89.47184120639906,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,7.8285489251123765,28.497268154505218,223.09225797959098,18.494397820659984,7.833635381990001,241.05387605794434,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-19 06:00:00,,1000.0,0.0,0.0,0.0,0.0,79.36830033632803,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,9.450883696427614,29.877466553266125,282.36846153882414,18.812022754085554,6.189879887433847,300.0,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-19 07:00:00,,399.9556277106128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,3.6364456049629172,28.300533633289177,102.91335114887964,17.1255823075359,14.938285704225486,119.98668831318383,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-19 08:00:00,,544.232591435913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.088081509170797,27.76550130633618,141.2731337896267,17.284312245357157,13.999315029715898,163.2697774307739,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-19 09:00:00,,719.5599059881499,0.0,0.0,-8.970567525924604,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.747403255291686,28.874400307936817,194.82722263236815,18.033882672431663,10.163210815087332,215.86797179644498,8.970567525924604,Normal_Operation,No action required. System healthy.
Desert,2025-01-19 10:00:00,,1109.4032048072222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.985866925936072,0.42998709295264137,0.4128928150128824,0.15223724204542138,Stable,7.120498863140669,18.50640844211886,131.77486027292423,7.913907863472949,60.52528885435082,332.82096144216666,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-19 11:00:00,,874.3265419874455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.035095445169965,0.4581597012327584,0.26708928505789487,0.17228109604381997,Stable,2.588371296014371,9.259641022719157,23.96738903460342,1.826100956941089,90.89723718395902,262.2979625962336,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-19 12:00:00,,816.7006346869268,0.0,0.0,0.0,0.0,89.11589985712433,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,7.63103968109529,27.33645172645438,208.60554786491923,17.01442729761434,15.204509406466716,245.01019040607804,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Himalayan,2025-01-19 13:00:00,,878.7068178381173,0.0,0.0,7.089700282048305,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,8.23084829351193,28.683112371074525,236.08634651206967,17.898071803171007,10.780196646558593,263.6120453514352,-7.089700282048305,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-19 14:00:00,,833.5657251182271,0.0,0.0,11.275664907543536,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.778311072544619,28.97737249092836,225.3950172994379,18.012168593069596,10.226123838452628,250.0697175354681,-11.275664907543536,Normal_Operation,No action required. System healthy.
Coastal,2025-01-19 15:00:00,,0.0,0.0,0.0,0.0,0.0,70.16290789229689,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,0.0,27.526910903916402,0.0,0.0,100.0,0.0,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Desert,2025-01-19 16:00:00,,1087.1077937961995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.361394104345976,0.41399286999198465,0.2439059516832874,0.21661576726533888,Sand_Drift,5.227613592424339,14.89529635819244,77.86685370527555,4.772242564090715,76.19713961992258,326.13233813885984,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-19 17:00:00,,970.2145784826279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.14227920312587,28.781178308136507,263.1255678879338,18.067816855566953,9.908365510529048,291.06437354478834,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-19 18:00:00,,424.0167281293902,0.0,0.0,0.0,0.0,81.92624844292206,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,4.1210256161468966,27.19010862410061,112.05113414573526,17.589752039405717,12.600040536471546,127.20501843881705,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-19 19:00:00,,814.8123782121071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.42668062206011,0.4853508751478803,0.30125570420130054,0.2767151024865083,Stable,2.457660889512574,9.24984180086361,22.73297442816105,1.8584556378997616,90.73800909081771,244.44371346363212,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-19 20:00:00,,947.6469553515952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.63442240559836,0.4358511861509625,0.32874211628851996,0.19225885661368589,Stable,2.0741841793092495,6.681753952441767,13.85918833819176,0.9743041413307795,95.14213964155623,284.2940866054786,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-19 21:00:00,,712.2377178402695,0.0,0.0,13.980964616261886,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.873667501258222,27.334463057247753,187.88801038094732,17.570192624629524,12.476424680776022,213.67131535208085,-13.980964616261886,Normal_Operation,No action required. System healthy.
Plain,2025-01-19 22:00:00,,877.2382377169591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,8.024321384122098,27.7939734293363,223.02777533874468,16.936365523957804,15.57461741478865,263.17147131508773,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Desert,2025-01-19 23:00:00,,971.1063467268309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.052448749522338,0.5026384469805792,0.3266216864355158,0.21620995732857523,Stable,2.0087196256925526,6.79104490524469,13.64130518012443,0.9358361806795508,95.33362421527478,291.3319040180493,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-20 00:00:00,,687.472084534553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.7243793821499604,29.44004070831619,197.9660027486569,19.178884336246245,4.4757526850988105,206.2416253603659,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-20 01:00:00,,1004.4098125615574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.443352909289018,0.4752555306041537,0.17659661228471524,0.18752617557290496,Stable,5.83275557206745,18.209927977157687,106.21405887571345,7.0451725860883645,64.86735093547613,301.3229437684672,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-20 02:00:00,,748.6246917025786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.8670550512421595,28.441392853819668,195.308610461185,17.37718430262374,13.422201790293864,224.58740751077357,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-20 03:00:00,,641.1514988727084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,4.317839134384982,20.11240528292885,86.84213061724144,9.020429282517064,55.08447146331081,192.34544966181252,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Plain,2025-01-20 04:00:00,,971.3166771655965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.516866350960672,27.18121585987609,258.67999859505335,17.742416420096884,11.530636362265955,291.3950031496789,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-20 05:00:00,,621.6750601298883,0.0,0.0,0.0,0.0,89.84761000331727,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Wind_High,5.61164025415547,28.946962114588594,162.4399378377387,17.40093701401885,13.366529934290972,186.50251803896649,0.0,Normal_Operation,No action required. System healthy.
Coastal,2025-01-20 06:00:00,,567.8722332941549,0.0,0.0,0.0,0.0,85.75111801603383,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,3.6774598674518364,20.39271713187711,74.99339884077558,8.793698941379201,56.23677170867948,170.36166998824646,0.0,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Desert,2025-01-20 07:00:00,,830.2610738376243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72571144702693,0.5395739670182068,0.2669634247055514,0.21735490074107755,Stable,3.44621003886878,12.954105604159581,44.64256877762107,3.5817449662171144,82.14856514007874,249.07832215128727,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-20 08:00:00,,686.5160875711076,0.0,0.0,-5.559094336392603,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,4.041278468906019,16.356615117552114,66.10163649874605,6.4128148435143455,68.05987195868428,205.95482627133228,5.559094336392603,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Desert,2025-01-20 09:00:00,,843.3217666822659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.67853447264973,0.42788855370612555,0.357644402256437,0.3171354719472047,Stable,2.2679268611253662,8.819896217898421,20.002879544909856,1.5800279367604402,92.12474298584263,252.99653000467976,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-20 10:00:00,,659.9294844411672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.531164942836914,29.899156664397683,195.27632382690282,19.707080591717066,1.8607613785591615,197.97884533235018,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-20 11:00:00,,694.0650520195683,0.0,0.0,3.282620049154847,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.684574208367224,29.295410073226297,195.8273425990299,18.79165125489948,6.401015205516902,208.21951560587047,-3.282620049154847,Normal_Operation,No action required. System healthy.
Plain,2025-01-20 12:00:00,,746.3684184269696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.838088729965194,28.3112238198088,193.5946605337567,17.276712914538304,13.923699178063975,223.91052552809086,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-20 13:00:00,,620.2374462819174,0.0,0.0,-8.910260567069702,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.06639531865634,27.7320355576871,168.23349068396422,18.06328193307741,10.069823569044322,186.0712338845752,8.910260567069702,Normal_Operation,No action required. System healthy.
Plain,2025-01-20 14:00:00,,929.2060288284131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.218244813749878,27.200397237091185,250.73992076275235,17.976648629968587,10.37378476568006,278.7618086485239,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-20 15:00:00,,828.4774030526909,0.0,0.0,2.479588111377213,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.494755696335254,29.46301514495382,220.8181005888545,17.75470300463749,11.511080213493052,248.54322091580724,-2.479588111377213,Normal_Operation,No action required. System healthy.
Plain,2025-01-20 16:00:00,,544.5257030308187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,5.062683684993029,27.285716584022584,138.13895218327485,16.89176883380631,15.95225352125288,163.3577109092456,0.0,High_Temperature_Loss,Monitor ventilation. Consider surface cooling.
Himalayan,2025-01-20 17:00:00,,846.741635119469,0.0,0.0,-6.863547761475452,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,7.87339579583181,28.26383800700958,222.53238333846053,17.50689979233663,12.740094855600203,254.0224905358407,6.863547761475452,Normal_Operation,No action required. System healthy.
Desert,2025-01-20 18:00:00,,855.2804131101234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.479611925338208,0.4921985512202797,0.3163344732670853,0.26787879454146507,Stable,2.1426269369371758,7.641420339957831,16.37271305685328,1.2752122526954104,93.64374138946948,256.584123933037,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-20 19:00:00,,711.2862423349418,0.0,0.0,10.947416867467837,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.859475199354633,28.00488514978103,192.0988151456978,17.987970151479388,10.395767815317692,213.38587270048254,-10.947416867467837,Normal_Operation,No action required. System healthy.
Plain,2025-01-20 20:00:00,,1011.7578368993788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.880131879510726,28.763583905715446,284.18800231584083,18.71336258093651,6.678989155660419,303.5273510698136,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-20 21:00:00,,652.1381414554794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.693519614577554,0.36065943890931584,0.23821042942467868,0.2211505366703917,Stable,1.5606710312477798,7.807637140435365,12.185153107571729,1.2443896405137762,93.80336466383596,195.6414424366438,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Himalayan,2025-01-20 22:00:00,,699.9318600191128,0.0,0.0,-7.15324993486588,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.787662356390678,27.293255654397697,185.25740398870226,17.62848925428307,12.191775478234968,209.97955800573385,7.15324993486588,Normal_Operation,No action required. System healthy.
Desert,2025-01-20 23:00:00,,887.4147205097555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56334668761169,0.5945829346537947,0.36212046539481024,0.31102355615933613,Sand_Drift,5.088912539791949,16.457668859222764,83.75163743344218,6.287084242712128,68.6586882145107,266.22441615292666,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-21 00:00:00,,842.447361738558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.850696354475467,0.48969732667356275,0.3482448859553089,0.25128326189987893,Sand_Drift,4.880698112951063,17.783527258088544,86.79602793016656,6.863130806821297,65.79253998272412,252.73420852156738,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Coastal,2025-01-21 01:00:00,,0.0,0.0,0.0,0.0,0.0,81.85157810386269,0.0,0.0,0.0,0.0,0.25,0.35,0.4,Stable,0.0,17.344827190030273,0.0,0.0,100.0,0.0,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Desert,2025-01-21 02:00:00,,987.0109341116331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.800249365473917,0.435184638888864,0.2851699195988564,0.25668277505281234,Stable,3.592100471862534,10.889575393963831,39.116448911040116,2.6402980675891246,86.83405687062796,296.1032802334899,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-21 03:00:00,,913.6951756589502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.821715954764393,0.43704373946835745,0.34397335934055684,0.30713876333337764,Stable,2.453814794698835,8.38665389794067,20.57929541278547,1.5004486889233724,92.51957265196334,274.10855269768507,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-21 04:00:00,,1100.4572705179783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.382790310683866,0.43764884631813655,0.399987791597901,0.23286894350761436,Sand_Drift,3.3838506250834173,9.246269706715367,31.28799552675866,1.8943066243603086,90.55134931764849,330.1371811553935,0.0,Soiling_Severe,🚨 URGENT: High-pressure water cleaning required immediately.
Himalayan,2025-01-21 05:00:00,,680.1726203768628,0.0,0.0,2.8322090096623818,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.528387157538386,28.597156673062727,186.69331036653588,18.28070284420388,8.9530923356116,204.05178611305885,-2.8322090096623818,Normal_Operation,No action required. System healthy.
Plain,2025-01-21 06:00:00,,393.90771805132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,3.7275384989965734,29.66742990882472,110.58648715142654,18.684518717632837,7.2045493402081995,118.17231541539739,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-21 07:00:00,,1025.9284262225597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,9.879530881154468,27.175749839965977,268.4836597624724,17.435219372086806,13.049763655095193,307.7785278667679,0.0,Normal_Operation,No action required. System healthy.
Himalayan,2025-01-21 08:00:00,,704.9634585589565,0.0,0.0,3.0274017248188443,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,4.481393243316697,20.505090323434757,91.8913732290391,8.681731872833245,56.754769902062485,211.48903756768695,-3.0274017248188443,Temperature_Severe,⚠️ WARNING: Critical temperature. Check cooling/ventilation.
Himalayan,2025-01-21 09:00:00,,676.4826438126621,0.0,0.0,14.291262448290134,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.5,Stable,6.242319151022328,29.20487502008741,182.30615064110523,17.948395114617334,10.610049008427625,202.94479314379862,-14.291262448290134,Normal_Operation,No action required. System healthy.
Desert,2025-01-21 10:00:00,,910.513271281285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.094103137248432,0.5420018311550837,0.24728099023772918,0.2958120231484966,Stable,5.50988531998303,18.52311829894883,102.06025759568719,7.467259637398284,62.772651675413506,273.1539813843855,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-21 11:00:00,,815.6691455669604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.33492765820155,0.49492747501706086,0.32777230911014643,0.2922464320882793,Stable,2.382427446304545,8.543590096717772,20.354483536396124,1.662263922221172,91.71574199070115,244.70074367008812,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Plain,2025-01-21 12:00:00,,625.4648832096051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.168889220538343,29.595914602939807,182.57391856604872,19.439356750949717,3.215417515113461,187.63946496288153,0.0,Normal_Operation,No action required. System healthy.
Plain,2025-01-21 13:00:00,,651.4602504349436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,Stable,6.426545229918139,28.698726707616483,184.43366522755701,18.854577781400355,6.111040283281232,195.4380751304831,0.0,Normal_Operation,No action required. System healthy.
Desert,2025-01-21 14:00:00,,908.6545833248676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99395662760009,0.42783408488073255,0.3992972388044004,0.24272275131801146,Sand_Drift,4.715762757012576,15.918335706372174,75.06709467773338,5.503525820563579,72.56283286705454,272.59637499746026,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
Desert,2025-01-21 15:00:00,,1008.6250861315746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.327254486234438,0.38805924909378586,0.3326514776647765,0.1801903341977057,Stable,5.69043370339389,18.194148084789955,103.53259346622816,6.838630037957219,65.89695403987943,302.58752583947233,0.0,Dust_Accumulation_Loss,Scheduled cleaning recommended within 48 hours.
